Id,Predicted
157,0.03942407479030896
158,0.40838033861919554
159,0.9021267208203683
160,0.17876111593311417
161,0.9581749767351839
162,0.8326345980589098
163,0.5293706354872855
164,0.5037113520084233
165,0.48931983187734085
166,0.9061722003825406
167,0.7529092669860732
168,0.463237986297405
169,0.7896137274166108
170,0.3235682475763507
171,0.37618427358582596
172,0.671471403033706
173,0.6593122140482902
174,0.9205299731387555
175,0.44772774703884666
176,0.3887946996884247
177,0.9066080526185246
178,0.11853141066473671
179,0.8679988109241332
180,0.7126376200386514
181,0.8913319511630187
182,0.19204818350905428
183,0.6081439102120287
184,0.793956976692902
185,0.048813723206430626
186,0.09165949997674927
187,0.5886489139225882
188,0.5000725035498451
189,0.5217356629978585
190,0.7010818374722929
191,0.024703233591467866
192,0.7520499125784402
193,0.46436060633862697
194,0.3046511770712711
195,0.31004135665212207
196,0.9692254205971821
197,0.7653355407116642
198,0.2120737365945614
199,0.9185562791030322
200,0.6924527720965418
201,0.4519427702723524
202,0.8691987956666999
203,0.6207280729346263
204,0.8978125534011578
205,0.7564440430345005
206,0.5326942051768777
207,0.5199555764903623
208,0.46270134705317
209,0.28851260213460084
210,0.7144925520942531
211,0.8129476316161783
212,0.21730429267512286
213,0.945960413504762
214,0.9823326681058058
215,0.7803918097237869
216,0.5330806629733683
217,0.2063526123029762
218,0.5430552515655506
219,0.014555735966735761
220,0.3703476608892353
221,0.06625662451147263
222,0.5525777419140726
223,0.05890024874309929
224,0.3863935951379466
225,0.4209492970280264
226,0.5344966240851309
227,0.4171189342800947
228,0.6456229801809996
229,0.15748502986269297
230,0.615516872657639
231,0.03251436003077135
232,0.09573697959725758
233,0.5619564725818376
234,0.6593430132294318
235,0.5341498545192654
236,0.3469398420112564
237,0.9193390350745897
238,0.7718121286030502
239,0.41701465742094945
240,0.7949731451350769
241,0.8956409663155651
242,0.9950921841369026
243,0.5087957748427477
244,0.7869135118693422
245,0.6505192846552028
246,0.13123995976231984
247,0.5189622370663828
248,0.47654015808786276
249,0.536882117413033
250,0.5282546231894768
251,0.6594850268330827
252,0.46341740538208953
253,0.9187709266583292
254,0.6178484009473816
255,0.46681110777615664
256,0.411129243407909
257,0.2930950356381191
258,0.4605921876375305
259,0.31234762568157926
260,0.018267422265028643
261,0.5897999435684464
262,0.8712787477420944
263,0.6750164857141576
264,0.18006565775082772
265,0.30652540409265994
266,0.7262782188352105
267,0.8692574917367196
268,0.1901937766397428
269,0.9253765682334145
270,0.7079307581474501
271,0.7877301427239897
272,0.311322738598523
273,0.017892060372533103
274,0.009574246860754254
275,0.49873832266961804
276,0.6273741952136329
277,0.28704399988219664
278,0.9620488403530927
279,0.609576750425373
280,0.27828148759633764
281,0.7792721568412705
282,0.03722880825724628
283,0.5765590705421518
284,0.3236672671467563
285,0.19875748172297392
286,0.9549968272958133
287,0.9964547782711237
288,0.46789098615436664
289,0.34161966086692996
290,0.2067197776478905
291,0.9509407264682058
292,0.860398834569294
293,0.7644147895261598
294,0.9189243683751823
295,0.8834365125761798
296,0.2582743487072847
297,0.2868600403429722
298,0.06498376388815919
299,0.13621918194739335
300,0.6501749762403398
301,0.6910362136306178
302,0.20218998577255498
303,0.18410665090281753
304,0.845985599111163
305,0.08337409528053452
306,0.9938823931198807
307,0.35096308813045707
308,0.6521629444836096
309,0.9862028021284398
310,0.042103769404955416
311,0.06414260639752623
312,0.8364801344627064
313,0.2539951855381122
314,0.5138526211745698
315,0.2941046060513558
316,0.5587838686895711
317,0.31048655606553877
318,0.8019319081794246
319,0.0934772598117819
320,0.48509426592302873
321,0.45974482656572935
322,0.6895892692421838
323,0.012778866804712519
324,0.21759417439221063
325,0.9861430577848898
326,0.5952385111706804
327,0.93844837307303
328,0.5608914139792694
329,0.3239010252550806
330,0.9986213964436743
331,0.8705449696167167
332,0.7051641869251104
333,0.33890602320342733
334,0.30314941071081214
335,0.27196636923738027
336,0.9756240643604324
337,0.39157494454953923
338,0.3685973242895405
339,0.36004777567890744
340,0.6107675257615629
341,0.2089496054486336
342,0.5600798873100153
343,0.01427796195877673
344,0.0973749634961334
345,0.47140073792654624
346,0.9790494711395108
347,0.2936634197721637
348,0.8033545439381229
349,0.598278754862523
350,0.7654668482546809
351,0.8235750197445875
352,0.3310310527006165
353,0.46373443154438654
354,0.5034145505114566
355,0.5407960317783331
356,0.8833549242014348
357,0.1408286940702943
358,0.40598331105906715
359,0.9366326259748868
360,0.9592332347099478
361,0.8638611995383315
362,0.7518255615477442
363,0.3812395041160489
364,0.3023588053646742
365,0.3259593936837105
366,0.689413977678199
367,0.963984031174131
368,0.15598422009952861
369,0.9836075884327535
370,0.08121170042306036
371,0.039611995826464685
372,0.23927952761180116
373,0.4247203988452134
374,0.42873094042966065
375,0.20102753980604293
376,0.045600841978947426
377,0.7359457761472042
378,0.5294434166000153
379,0.7069781969324798
380,0.7595457080204462
381,0.43162790618703006
382,0.7662893301950464
383,0.63076577543327
384,0.7464866037959552
385,0.02044555564422157
386,0.00902960863015978
387,0.6629109218130093
388,0.7228099573858425
389,0.23568551245507563
390,0.44149619660843
391,0.09476571413240453
392,0.2334515678043555
393,0.5667439355216108
394,0.6008556160922873
395,0.4828373810933295
396,0.1740365811189093
397,0.21495160573187622
398,0.7385222910294081
399,0.569311210173092
400,0.4119341812209161
401,0.28341329738340126
402,0.9374433482412848
403,0.7289841183575116
404,0.0856194267983369
405,0.5925966761740673
406,0.6036701280151006
407,0.30568723460208835
408,0.6593191610946959
409,0.966093113484163
410,0.7545038257658452
411,0.8282941201977396
412,0.01823942089028119
413,0.22736152489644357
414,0.464203514807087
415,0.041406004332540824
416,0.19655260847281153
417,0.3552173295866613
418,0.8689654585302493
419,0.8297835576438513
420,0.3531351791770839
421,0.7289701967606576
422,0.7824209232091827
423,0.9580190269900252
424,0.19301653201595392
425,0.6475013274903214
426,0.2100039711395173
427,0.2855701094585754
428,0.37339717271570005
429,0.4052323178457098
430,0.9853893032298748
431,0.33038775679545207
432,0.6324618390097849
433,0.2381642613165953
434,0.5840379179428572
435,0.9209995719087242
436,0.43577426204263237
437,0.0021669821108282195
438,0.10302559060759031
439,0.5000196744127383
440,0.48942755246831615
441,0.22668224194203923
442,0.03920628409984628
443,0.2419415512138865
444,0.7461337966802742
445,0.9313900911016821
446,0.06724413706940846
447,0.8825195090759247
448,0.4123337214486058
449,0.3855817850358624
450,0.42030512388596697
451,0.10148363165850971
452,0.26185005872493106
453,0.6876983476180815
454,0.6398161396196114
455,0.2597527832624882
456,0.4660413270636522
457,0.5051330895692645
458,0.9612585167004767
459,0.14910015885190597
460,0.3892750098383351
461,0.2540722644380228
462,0.4651717662153736
463,0.05063091819665211
464,0.48265194820299895
465,0.5796998704530965
466,0.6079111690593065
467,0.4888133286413888
468,0.9252745534176339
469,0.5260292661771537
470,0.5915103514348552
471,0.5420246600599552
472,0.6719372601937944
473,0.8322464277687177
474,0.7147726851681555
475,0.31777678739387694
476,0.8170300495795125
477,0.8735435095927311
478,0.5100811190820818
479,0.5207964727260352
480,0.14300208164643946
481,0.19873864521580054
482,0.15542677981232011
483,0.7433324782980845
484,0.06339673967839132
485,0.41399615653922694
486,0.26904699363649887
487,0.8830830124293719
488,0.5839435984227916
489,0.14540913537955358
490,0.47297693357195636
491,0.6108822450721796
492,0.5124786167224503
493,0.3219336805077275
494,0.520972107885655
495,0.11194279971610543
496,0.3500622408768057
497,0.9676657775773935
498,0.24279684179803895
499,0.1457919995003063
500,0.9683901952093108
501,0.19663515845669532
502,0.12875362423683234
503,0.1570175118895063
504,0.3139117067405507
505,0.9205613671873492
506,0.18160915048815984
507,0.28978891190012424
508,0.42735315739878854
509,0.9693060951094553
510,0.9296399891402672
511,0.8298077376434915
512,0.33484805116946637
513,0.7724480791459516
514,0.7559992834866995
515,0.031826771446512137
516,0.30590237915965535
517,0.748131377312023
518,0.7952444646025997
519,0.2309462908203077
520,0.9559785878385182
521,0.27361578133735853
522,0.3717921451978352
523,0.9855341420646264
524,0.7461952151417334
525,0.8870089083851511
526,0.3909890955678226
527,0.20929914422180262
528,0.7448894114958285
529,0.48279571540580546
530,0.3334628923649233
531,0.935995090588631
532,0.3226303908777517
533,0.19945194288371382
534,0.21690204004547686
535,0.9625362274620199
536,0.9823673159720997
537,0.7983024113533765
538,0.9028427615495997
539,0.19401691352293238
540,0.3803750917145706
541,0.7738903556782727
542,0.30475630928802366
543,0.16263607320228823
544,0.9630986225625476
545,0.9223267091846853
546,0.3812714805304762
547,0.7288065067482634
548,0.19579281103573898
549,0.9423099880927021
550,0.9958169810104985
551,0.20857169502409922
552,0.544659347759994
553,0.595187870816032
554,0.9720692151432831
555,0.40970951528558264
556,0.984975474820156
557,0.35351548086127815
558,0.16641891507957585
559,0.027199539705090814
560,0.589342186957223
561,0.5659912402399584
562,0.5070712733638058
563,0.08829973912934574
564,0.1894012078974352
565,0.12708490999435595
566,0.4411664274301971
567,0.8925209842993609
568,0.5116227380316426
569,0.06958418365869534
570,0.5460117069216848
571,0.6018291865864084
572,0.7863955037803474
573,0.5409413783704053
574,0.6358950000595739
575,0.06896510497785058
576,0.16798736188632424
577,0.246595239575787
578,0.13429336901339772
579,0.3784490135318812
580,0.3306061607936268
581,0.3270683357229245
582,0.7199231726081388
583,0.06916525971827026
584,0.1769013221859026
585,0.4266243478075712
586,0.28230626998595887
587,0.916712024121383
588,0.008983388327536423
589,0.6522368115283351
590,0.4064594594706601
591,0.941902697677891
592,0.08244022133394469
593,0.5943441334611189
594,0.2246267928817326
595,0.970751068223695
596,0.6177170208008549
597,0.43490401739051254
598,0.3562804177408475
599,0.3994245333978176
600,0.3005960798445696
601,0.9559307789932068
602,0.39214102707463794
603,0.5567952583941952
604,0.9001665611271576
605,0.9308841361078422
606,0.2605455665320622
607,0.802651816587676
608,0.008248428176836686
609,0.6889191822723671
610,0.047691877059202525
611,0.14005746183413725
612,0.49739308403468274
613,0.8523486073195643
614,0.04233235120128487
615,0.5773708177105226
616,0.11364586855843439
617,0.5568142053143468
618,0.6677813110974177
619,0.32235877443755745
620,0.38573715490833793
621,0.29574542472046583
622,0.2904979317078977
623,0.6212919000847887
624,0.49728704939045
625,0.3487910599135874
626,0.4215643303930623
627,0.4936802808545008
628,0.3463361578609959
629,0.09532860773056162
630,0.7202324452300881
631,0.6346209890797777
632,0.06590790458378204
633,0.6945702192317151
634,0.9327002880292625
635,0.5115693034782385
636,0.4373127411412533
637,0.6973075713857284
638,0.4731792565316367
639,0.8891244318678143
640,0.5614419169159506
641,0.09859606698812917
642,0.6650175442758923
643,0.9396671962907488
644,0.7655444624211648
645,0.1540149409151389
646,0.3472439951599632
647,0.7351769392424382
648,0.16059329827046398
649,0.34814617382131186
650,0.07862283220442501
651,0.135038881289961
652,0.9629686265778069
653,0.6561063415348227
654,0.9958751603734906
655,0.2087513454065899
656,0.0949278689329972
657,0.13721161323407383
658,0.06041250756008565
659,0.5211886094990572
660,0.1543922655779566
661,0.4297240931512535
662,0.7326550370248367
663,0.4423566030433487
664,0.6448503004111357
665,0.2399682669935268
666,0.32940163890626384
667,0.8987563708588432
668,0.47166575754669604
669,0.30441188502198946
670,0.1761431525917816
671,0.43209721519186084
672,0.4452995139376308
673,0.1986116629189213
674,0.8766724505249969
675,0.5726116476176396
676,0.9425059377353551
677,0.9541249130350427
678,0.9627212588658173
679,0.21220811954657393
680,0.0038992163462647778
681,0.44577027166872396
682,0.9295081526405636
683,0.5881584789071558
684,0.5084329494923833
685,0.35465703064463894
686,0.2968625773741781
687,0.570952372507873
688,0.8658686132160714
689,0.0064240541102388304
690,0.45546698660091145
691,0.2894495708829774
692,0.4150038485910005
693,0.03636584296097023
694,0.5169249869874994
695,0.14509352118028263
696,0.3213290466714177
697,0.6709938231292695
698,0.39067294291354626
699,0.5867219098347263
700,0.2005606239505574
701,0.6524936578030217
702,0.5870859465796443
703,0.4920151900008358
704,0.2759347586734392
705,0.825410158937184
706,0.7964135383018452
707,0.23692810975401413
708,0.624222614405463
709,0.2828083016997559
710,0.8686178892480215
711,0.37880000172340633
712,0.23665445425850395
713,0.5018172489306209
714,0.18664079181704496
715,0.0025707533112324654
716,0.9516369786350981
717,0.11526433952072512
718,0.4212905706180978
719,0.9659977016037954
720,0.7173951554255187
721,0.5973765973385223
722,0.9759648488208705
723,0.7379571174634857
724,0.6159754513642596
725,0.3190541375046555
726,0.26197245984039996
727,0.3281523942176173
728,0.9358865377727413
729,0.7736598421677682
730,0.5416003825197289
731,0.29578733348076924
732,0.015573002029571681
733,0.2698913380477411
734,0.16492641380693318
735,0.4752523884475015
736,0.2997668536025403
737,0.4985401590380828
738,0.06282368197896238
739,0.8494537118092661
740,0.9840234618547853
741,0.4121567075726079
742,0.6860787355410767
743,0.5200183829868632
744,0.05533694624609575
745,0.7072077873670913
746,0.2085904566122052
747,0.48104336784006374
748,0.07498767246848836
749,0.19927204268545917
750,0.650022193316572
751,0.9763054119739549
752,0.9611380966286684
753,0.9963103100990268
754,0.9804552619047714
755,0.44078996023971184
756,0.6275828890242944
757,0.1933528672963427
758,0.09182032828538145
759,0.06933558414880159
760,0.9592549640290383
761,0.5604077113407181
762,0.8042353449297355
763,0.7527446390554076
764,0.22532601741201863
765,0.4634767943002931
766,0.8157218444919169
767,0.793464526861172
768,0.5374367079849112
769,0.048907498786476045
770,0.2675696579211889
771,0.09698900585740089
772,0.21826321368580037
773,0.07723509611217871
774,0.002060402745258094
775,0.13789082247600404
776,0.9946112542087503
777,0.27830502486288444
778,0.49975062087191846
779,0.9031812369096593
780,0.755432256450411
781,0.8405789190592338
782,0.16724522538768793
783,0.13638677276775824
784,0.4738552168131809
785,0.047197284950286966
786,0.041056724810385914
787,0.42438894223349866
788,0.24617984662785275
789,0.3993260657031318
790,0.8318787200395991
791,0.4320446825625759
792,0.10622712185984873
793,0.5901332373042716
794,0.5714403227659002
795,0.017637596879637507
796,0.26232778969759785
797,0.2619124796902622
798,0.2113314492096644
799,0.23208784978207708
800,0.7384864918738803
801,0.6348537201471546
802,0.9978257049280397
803,0.7225394995113343
804,0.7574152818525185
805,0.046975403562742324
806,0.36322155859522054
807,0.8199926236720116
808,0.5440282630830168
809,0.43374495930887724
810,0.046939816426608605
811,0.2349357713639929
812,0.5884506390989426
813,0.07151761485207597
814,0.40318919011532883
815,0.7455222513368802
816,0.7565710312295033
817,0.20013212722410711
818,0.9464902786066574
819,0.3400129041787968
820,0.26848298213347277
821,0.3016379988089063
822,0.9420336821130814
823,0.9634875868499093
824,0.8437020450426347
825,0.4291473513662354
826,0.15945373835360022
827,0.9398222819194427
828,0.2304956940718833
829,0.39360776127332364
830,0.09881810997684493
831,0.6348752385854416
832,0.0760947209152224
833,0.0966635054544337
834,0.7464801620504335
835,0.46339824184567635
836,0.8587169583792871
837,0.12372624090970097
838,0.7314924209116977
839,0.7111760188229661
840,0.42388586741678325
841,0.3779899529319972
842,0.044248327143139754
843,0.5265098357516669
844,0.5533212602900816
845,0.13294842625972114
846,0.932570671676507
847,0.087498034308236
848,0.6681599308444438
849,0.8434767013820086
850,0.1885276037289043
851,0.6299016776819487
852,0.5859531105961738
853,0.09679808388726496
854,0.7645730570088354
855,0.8038841547629697
856,0.8367858561021726
857,0.8916437350658777
858,0.7742933068648337
859,0.9594523248557066
860,0.6268001108097794
861,0.4175925029237778
862,0.1210001909940499
863,0.8578682169954643
864,0.6409843790537824
865,0.8790914134372694
866,0.07908719738885062
867,0.5817755483075344
868,0.6704290338988244
869,0.9387802949020981
870,0.6599790380832433
871,0.026446799700263424
872,0.8766925466907296
873,0.9609027129386143
874,0.000315387918733423
875,0.9548676058704172
876,0.2783772181191275
877,0.5700498127357884
878,0.1864633040316166
879,0.3575417748870212
880,0.20783450515288104
881,0.8875868312392411
882,0.8610284828001183
883,0.47235685680066175
884,0.19445148613410523
885,0.15102992523426495
886,0.2393502586407662
887,0.11541275262885253
888,0.22420484090062887
889,0.7449391599930725
890,0.8421938419687843
891,0.43906655093152613
892,0.2254114595908051
893,0.16543962403724666
894,0.6154217000278647
895,0.024916489994905477
896,0.5343050905021414
897,0.3738393590736363
898,0.56473320652634
899,0.519538614822982
900,0.05713328499969572
901,0.4676905067732987
902,0.2853334749395353
903,0.40750860571501135
904,0.007933463573927657
905,0.9676568620386896
906,0.9116321456171541
907,0.4558665542715946
908,0.17085874364552034
909,0.3586190284185906
910,0.29813107415530016
911,0.28978227923117383
912,0.7897549872750296
913,0.14346498623754866
914,0.64489895020034
915,0.5939807524502704
916,0.25592260810546663
917,0.9696331222519321
918,0.49728375676746317
919,0.49009912482346685
920,0.18170882625193052
921,0.700523430053292
922,0.4481904642578328
923,0.3625279995842029
924,0.3420335323849283
925,0.015007411051727315
926,0.10593388601619391
927,0.1743901264492641
928,0.08660435603605376
929,0.1273803004467976
930,0.15204798679542209
931,0.006667739281542184
932,0.21432546476715808
933,0.6168442855282212
934,0.9991014126567397
935,0.6483418221732272
936,0.4289038502015612
937,0.17616893444579906
938,0.2497065697570181
939,0.5173124591934406
940,0.39529789870088705
941,0.7839130284542949
942,0.12335921387392657
943,0.28541567691397407
944,0.3046573468751296
945,0.13604422720289722
946,0.5613666609090069
947,0.2915046225009291
948,0.6378526517236801
949,0.7890547668845332
950,0.33903488774441537
951,0.8743612130001537
952,0.8937287425465003
953,0.19839996644971147
954,0.05064449904515389
955,0.04452149586749976
956,0.9973470735310777
957,0.9215127685104572
958,0.8719595439598786
959,0.15487829816383192
960,0.10819256508797637
961,0.7249328087634216
962,0.43017811150547747
963,0.3454948728193903
964,0.41443582859467754
965,0.2031125527871157
966,0.19150546390347778
967,0.2388631812006894
968,0.5536579512498027
969,0.351551948147544
970,0.8886652694776213
971,0.894871307823863
972,0.02315257980288965
973,0.04235265755277018
974,0.08446580344418642
975,0.8092921669420752
976,0.5741933850476072
977,0.4833604842019793
978,0.41800127779156937
979,0.6578375536610614
980,0.8030533448409167
981,0.9141462197281803
982,0.6615558500939684
983,0.9370624534575633
984,0.9447613939090638
985,0.128425333108394
986,0.41201860808852453
987,0.8382024196936356
988,0.3233147806629204
989,0.7439013152766637
990,0.0767404058701252
991,0.7834961769478502
992,0.10559250369110962
993,0.6012648241626602
994,0.06584986906977541
995,0.9972299327980162
996,0.04819785645538743
997,0.583089652499356
998,0.02440227749872459
999,0.8877333898734268
1000,0.37119472113995045
1001,0.9211978579035481
1002,0.9230127345940305
1003,0.4038819289227441
1004,0.7583439186387667
1005,0.46571533598835546
1006,0.9669775634024477
1007,0.05233135308808623
1008,0.1584269010329593
1009,0.8447201557963776
1010,0.7136564382599441
1011,0.5221013909987736
1012,0.7562917550533931
1013,0.19831478181802542
1014,0.9957581637257638
1015,0.5413796830110341
1016,0.1813949018074249
1017,0.9746925219914462
1018,0.10257287433005036
1019,0.06384282225278992
1020,0.7540534099801972
1021,0.7514400472202312
1022,0.9858303007545592
1023,0.9388302047429378
1024,0.16588705333803455
1025,0.4106115504512009
1026,0.38248672543419193
1027,0.9239033835949279
1028,0.3379628822684272
1029,0.8804149427966202
1030,0.5279342731613985
1031,0.6646302756825676
1032,0.6028255008469676
1033,0.5811268801869046
1034,0.14160521123891157
1035,0.9880210665435305
1036,0.37563184067804134
1037,0.8695838586028337
1038,0.370829631148308
1039,0.6017369970247861
1040,0.8601748998970555
1041,0.7354354153987566
1042,0.5181872832950063
1043,0.5940778023979687
1044,0.088900583848046
1045,0.43643413138643095
1046,0.22316314930627867
1047,0.3135400998865825
1048,0.39392552681015647
1049,0.26021291232734867
1050,0.42379664468360767
1051,0.5621404171195777
1052,0.8930379634588472
1053,0.25371467923793445
1054,0.4150926574918925
1055,0.6328799284372061
1056,0.5435639772057279
1057,0.4470865465503765
1058,0.5460594499821593
1059,0.26437834125882853
1060,0.44457160183283495
1061,0.6358179738839731
1062,0.7817328121359377
1063,0.49626877321035323
1064,0.8720596995955108
1065,0.4592995391479293
1066,0.5312248977813366
1067,0.6742021742404843
1068,0.09032089765603568
1069,0.678956135250334
1070,0.2019393049592476
1071,0.08256812961822213
1072,0.5489136501228631
1073,0.4088687479410297
1074,0.2138934663350296
1075,0.41427746817692623
1076,0.7180401103717955
1077,0.6478849827117958
1078,0.49462310675684207
1079,0.6459025004945186
1080,0.6036026134757635
1081,0.02803021490773605
1082,0.5039641831531552
1083,0.5423231288066959
1084,0.31451095399339035
1085,0.6838990168778911
1086,0.47874528734653454
1087,0.7559083423093566
1088,0.9145799467682285
1089,0.8020842749935854
1090,0.08885330925868751
1091,0.5812897485120683
1092,0.6901097332741147
1093,0.7871384095041093
1094,0.9556642901094745
1095,0.23662320230099132
1096,0.5844219638661117
1097,0.6469490367511499
1098,0.9218016882503592
1099,0.027003066268814102
1100,0.2571976906344188
1101,0.022745073847235897
1102,0.463228551661495
1103,0.3314031874103992
1104,0.46718768436311064
1105,0.5813281596517144
1106,0.27447276461197434
1107,0.9431906451478582
1108,0.8755165615011573
1109,0.40379255918738055
1110,0.1476365086750614
1111,0.9281039017863285
1112,0.19956660636457468
1113,0.2682660321368908
1114,0.11537353764059644
1115,0.47329107867548714
1116,0.7240153460824065
1117,0.19467809950395665
1118,0.6445542211298345
1119,0.8064430496885785
1120,0.17985516598445772
1121,0.8126201773296456
1122,0.7257614040066209
1123,0.1175656590171934
1124,0.9470669133330879
1125,0.7583991730204274
1126,0.7567007502094292
1127,0.4617103479672653
1128,0.0366040642903428
1129,0.1387091434975093
1130,0.701304286085594
1131,0.5077335008884493
1132,0.20769355504716425
1133,0.47886892361534394
1134,0.14201700069417145
1135,0.15713144062304463
1136,0.5736397097027007
1137,0.09662268340664892
1138,0.5829689651887191
1139,0.8483012062395954
1140,0.3180236650704079
1141,0.07508066175337924
1142,0.14573874521116026
1143,0.9545337842123843
1144,0.6683854118641042
1145,0.8191051631538422
1146,0.6060287169667234
1147,0.0754180338586875
1148,0.3744655509104422
1149,0.23376385449034331
1150,0.30750790999091215
1151,0.36974801504984445
1152,0.3263195733628851
1153,0.8378970897801723
1154,0.8942068078491866
1155,0.06789137192851069
1156,0.2434447969208221
1157,0.3211512960612718
1158,0.9866749419425217
1159,0.028496876911166757
1160,0.7620076667852166
1161,0.06266076349711258
1162,0.8823311917525661
1163,0.03611626938660317
1164,0.3295901080096536
1165,0.22674491436804411
1166,0.8856957031314641
1167,0.6509207310824309
1168,0.18094785554322235
1169,0.21874428117196199
1170,0.6006276534159983
1171,0.3077445179789564
1172,0.9734610927844531
1173,0.7817502877203649
1174,0.6688472555605787
1175,0.047715974227970026
1176,0.9368269958791381
1177,0.6723742565187043
1178,0.8448949452117289
1179,0.19320348540109333
1180,0.040285345738169887
1181,0.02424809819247664
1182,0.9569033610507004
1183,0.3234232254954038
1184,0.4613917589205849
1185,0.7410833512833159
1186,0.7554556384595627
1187,0.5017434872432904
1188,0.5277993584580106
1189,0.32277974854222957
1190,0.9371858206415806
1191,0.15092214783300495
1192,0.3701659486432777
1193,0.22260087549531737
1194,0.6831836395652149
1195,0.5000820042525715
1196,0.26136437429257364
1197,0.3441769915833066
1198,0.2340488179199287
1199,0.650175839567746
1200,0.04461138088639738
1201,0.9395856638383726
1202,0.9852448768390334
1203,0.3590588463252177
1204,0.9980064994554989
1205,0.6901778286583475
1206,0.8457483529164564
1207,0.7359383918580853
1208,0.20864201876739696
1209,0.9760200242449732
1210,0.5034249038652108
1211,0.2733876194262257
1212,0.6546582211971785
1213,0.09739635898268117
1214,0.17169946811508918
1215,0.6249969644154121
1216,0.06609058914869803
1217,0.781856362142489
1218,0.7617021496489749
1219,0.7028825643927178
1220,0.5722734301052687
1221,0.5633388350995416
1222,0.3818803829228621
1223,0.45772205837829216
1224,0.05861751354087419
1225,0.9434029916360968
1226,0.6999418804249301
1227,0.23520686366529808
1228,0.7679611156873593
1229,0.8000044128339286
1230,0.4678859759240618
1231,0.5034407723569573
1232,0.2884027309768211
1233,0.2493136896990189
1234,0.3671874099075211
1235,0.28983942706108334
1236,0.3829958345744462
1237,0.5696943231364869
1238,0.41194347120353825
1239,0.3323756061305443
1240,0.4729934978207049
1241,0.899955358234644
1242,0.8130966868910738
1243,0.977538120916823
1244,0.7979931329416673
1245,0.22628689430613225
1246,0.12181788280457162
1247,0.29017378041202113
1248,0.825466822851481
1249,0.7504264240257679
1250,0.11363517696253722
1251,0.015657071151989665
1252,0.6839734498526233
1253,0.4083200673786155
